id,crew_name_directing,title,release_year,return,budget,revenue
197177,giuseppe rosati,bound to vengeance,2015,0.000,0,0
193315,orson welles,knock knock,2015,2.537,2500000,6341684
5804,martin scorsese,perfect proposal,2015,0.000,0,0
86500,arne glimcher,the surface,2014,0.000,0,0
230896,eric radomski,the conquest of everest,1953,0.000,0,0
38060,hawley pratt,the nightmare,2015,28281.000,0,28281
46963,bill perez,welcome to leith,2015,0.000,0,0
96701,georges méliès,fallen,2006,0.000,0,0
86868,thomas gilou,the crossing,2014,0.000,40000000,0
31359,thomas gilou,in the darkness of the night,2004,0.000,0,0
294086,wade gasque,blood thirst,1971,0.000,0,0
342474,mary agnes donoghue,alice in wonderland,1915,0.000,0,0
310137,josé manuel cravioto,krampus: the christmas devil,2013,0.000,0,0
263472,eli roth,unabomber: the true story,1996,0.000,0,0
342021,yoon jae-goo,parasite dolls,2003,0.000,0,0
290714,gil cates jr.,"rabbit, run",1970,0.000,0,0
75901,george lowe,age of cannibals,2014,0.000,0,0
312827,rodney ascher,"aballay, the man without fear",2010,0.000,0,0
318973,christopher k. walker,man down,2016,454516.000,0,454516
50126,mikael salomon,the prophet,2014,0.000,0,0
264264,john woo,the blue planet,2001,0.000,0,0
83827,joão canijo,banksy does new york,2014,0.000,0,0
128174,newt arnold,convict's code,1939,0.000,0,0
87300,w.w. young,dreaming of space,2005,0.348,2000000,696681
248561,jason hull,"something, anything",2015,0.000,0,0
300532,jon purdy,the missing corpse,1945,0.000,0,0
80089,kazuto nakazawa,hitler,1962,0.000,0,0
111981,jack smight,the negro soldier,1944,0.000,0,0
261192,johannes naber,christmas cupid,2010,0.000,0,0
92780,fernando spiner,vamp u,2013,0.000,0,0
296523,dito montiel,mischief night,2014,0.000,0,0
283161,roger allers,unlucky charms,2013,0.000,0,0
200813,alastair fothergill,the lottery,1996,0.000,0,0
299729,chris moukarbel,return to halloweentown,2006,0.000,0,0
120581,lambert hillyer,the payoff,1942,0.000,0,0
65614,aleksey uchitel,wish you well,2013,0.000,0,0
271039,paul harrill,all that i am,2013,0.000,0,0
242115,albert herman,sukeban deka the movie,1987,0.000,0,0
102155,stuart heisler,"knock knock, it's tig notaro",2015,0.000,0,0
151731,stuart heisler,not my life,2006,0.000,0,0
52060,gil junger,the bridge,1999,0.000,0,0
167733,maclain nelson,flash,1997,0.000,0,0
258255,travis baker,"what next, corporal hargrove?",1945,0.000,0,0
211914,charles band,wolfy,2009,0.000,0,0
104150,daniel sackheim,silenced,2011,14.318,2200000,31500000
34204,david jackson,small town folk,2007,0.000,0,0
106513,arthur dreifuss,snow 2: brain freeze,2008,0.000,0,0
327749,darnell martin,devil's den,2006,0.000,1500000,0
169794,carlos puga,female on the beach,1955,0.000,0,0
45489,hideo tanaka,the pumpkin karver,2006,0.000,0,0
324281,christopher wilcha,cornered!,2008,0.000,0,0
205076,john terlesky,killer party,1986,0.000,0,0
162383,frédéric auburtin,jersey shore massacre,2014,0.000,1400000,0
181574,simon wincer,rise of the animals,2012,0.000,7000,0
215302,richard thorpe,twitches too,2007,0.000,0,0
51272,vasili sigarev,the house of usher,2007,0.013,130000,1677
81481,hwang dong-hyuk,the beauty inside,2015,108083.000,0,108083
48675,peter stanley-ward,life,2015,0.000,12000000,0
51836,mark rosman,children of god: lost and found,2007,0.000,0,0
28640,jeff burr,pourquoi israël,1973,0.000,0,0
65014,joseph pevney,daddy or mommy,2015,0.000,0,0
45052,robert mann,demolition,2016,0.198,10000000,1978592
32285,daniel maze,listening,2015,0.000,0,0
74225,william fruet,12 rounds 3: lockdown,2015,0.000,0,0
288154,paul tarnopol,beyond darkness,1990,0.000,0,0
108147,chris wojcik,eden lodge,2015,0.000,0,0
46169,stuart gillard,our man in tehran,2013,0.000,0,0
74254,hayley cloake,robert the doll,2015,0.000,0,0
338729,baik,frau müller muss weg!,2015,9127383.000,0,9127383
300153,anton corbijn,romeos,2011,0.000,0,0
307510,noah thomson,gun hill road,2011,0.000,119567,0
269961,claude lanzmann,middle sexes: redefining he and she,2005,0.000,0,0
319341,martin bourboulon,american poltergeist,2015,0.000,0,0
303991,jean-marc vallée,the cutting room,2015,0.000,0,0
331592,khalil sullins,asylum of satan,1972,0.000,0,0
351901,stephen reynolds,three on a meathook,1973,0.000,0,0
60190,claudio fragasso,the zebra killer,1974,0.000,0,0
358982,andreas prodromou,listen to me marlon,2015,0.000,0,0
218576,drew taylor,crab trap,2010,0.000,0,0
356149,andrew jones,naked you die,1968,0.000,0,0
315335,sönke wortmann,proteus,1995,0.000,0,0
81704,sabine bernardi,maléfique,2002,0.000,1500000,0
65953,rashaad ernesto green,stars 80,2012,0.000,0,0
222939,antony thomas,act of violence,2008,0.000,0,0
345931,mike rutkowski,beaumarchais the scoundrel,1996,0.000,0,0
345913,warren dudley,the snow devils,1967,0.000,0,0
84418,william girdler,lightning bolt,1967,0.000,0,0
86271,william girdler,killers are challenged,1966,0.000,0,0
88348,william girdler,the long hair of death,1964,0.000,0,0
319076,stevan riley,devil of the desert against the son of hercules,1964,0.000,0,0
82939,oscar ruiz navia,battle of the worlds,1961,0.000,0,0
28064,antonio margheriti,assignment: outer space,1960,0.000,0,0
116194,bob keen,virtual weapon,1997,0.000,0,0
46025,eric valette,alien from the deep,1989,0.000,0,0
139156,frédéric forestier,commando leopard,1985,0.000,0,0
100243,lars henning jung,the hunters of the golden cobra,1982,0.000,0,0
68023,édouard molinaro,invasion of the flesh hunters,1980,0.000,0,0
28538,antonio margheriti,killer fish,1979,0.000,0,0
91265,antonio margheriti,death rage,1976,0.000,0,0
128797,antonio margheriti,seven dead in the cat's eye,1973,0.000,0,0
83121,antonio margheriti,and god said to cain,1970,0.000,0,0
84584,antonio margheriti,vengeance,1968,0.000,0,0
22726,antonio margheriti,pelican dreams,2014,0.000,0,0
35611,antonio margheriti,hal,2013,0.000,0,0
46436,antonio margheriti,snowden’s great escape,2015,0.000,0,0
27909,antonio margheriti,fool circle,2014,0.000,0,0
150839,antonio margheriti,magallanes,2015,0.000,0,0
101444,antonio margheriti,the keeping room,2014,0.000,0,0
8692,antonio margheriti,cigarette burns,2005,0.000,0,0
36275,antonio margheriti,we are the freaks,2014,0.000,0,0
114609,antonio margheriti,our brand is crisis,2015,0.250,28000000,7002261
98027,antonio margheriti,attack on titan ii: end of the world,2015,0.000,0,0
77165,antonio margheriti,big sky,2015,0.000,0,0
96133,antonio margheriti,l'odore della notte,1998,0.000,0,0
294543,judy irving,agneepath,2012,4.418,11097000,49028000
196761,ryoutarou makihara,cocktail,2012,2.938,6400000,18800000
326723,poul-erik heilbuth,the assassin,2015,0.042,15000000,632542
274483,vincent mariette,the gamechangers,2015,0.000,0,0
306838,salvador del solar,white cannibal queen,1980,0.000,0,0
284284,daniel barber,hercules in the haunted world,1961,0.000,0,0
327389,john carpenter,high-rise,2015,346472.000,0,346472
204255,justin edgar,the night before,2015,2.096,25000000,52395996
10317,david gordon green,into the forest,2016,0.000,0,0
340382,shinji higuchi,time out of mind,2014,166775.000,0,166775
332839,jorge michel grau,winter meeting,1948,0.000,0,0
63276,claudio caligari,the princess of france,2014,0.000,0,0
84858,karan malhotra,villegas,2012,0.000,0,0
118051,homi adajania,first spaceship on venus,1960,0.000,0,0
253450,hou hsiao-hsien,chain of command,2015,0.000,5000000,0
356846,owen harris,a perfect man,2015,0.000,0,0
104973,jesús franco,the editor,2014,0.000,0,0
28058,mario bava,on broadway,2007,0.000,0,0
254302,ben wheatley,everest,2015,3.699,55000000,203427584
296100,jonathan levine,puella magi madoka magica the movie part iii: rebellion,2013,12947880.000,0,12947880
334538,patricia rozema,puella magi madoka magica the movie part ii: eternal,2012,0.000,0,0
284294,oren moverman,sukeban deka the movie 2: counter-attack from the kazama sisters,1988,0.000,0,0
43457,bretaigne windust,the brand new testament,2015,0.000,8555500,0
284870,matías piñeiro,you carry me,2015,0.000,0,0
121206,gonzalo tobal,cut snake,2015,0.000,0,0
17938,kurt maetzig,the first olympics: athens 1896,1984,0.000,0,0
352978,kevin carraway,last house in istanbul,1974,0.000,0,0
322125,yann gozlan,mean frank and crazy tony,1973,0.000,0,0
285840,adam brooks,red amnesia,2014,0.000,0,0
34381,dave mclaughlin,city beneath the sea,1971,0.000,0,0
253412,baltasar kormákur,kebab connection,2004,0.000,0,0
212162,akiyuki shinbo,buddenbrooks,2008,0.000,0,0
152044,akiyuki shinbo,keine lieder über liebe,2005,0.000,0,0
45492,hideo tanaka,hilde,2009,0.000,0,0
330764,jaco van dormael,monster hunt,2015,9.632,40000000,385284817
342550,ivona juka,wild city,2015,0.000,0,0
284875,tony ayres,the rolling stones: cocksucker blues,1972,0.000,0,0
30294,alvin rakoff,spotlight,2015,4.417,20000000,88346473
105861,osman f. seden,viva,2015,0.000,0,0
90094,michele lupo,son of saul,2015,1.777,1000000,1777043
283711,wang xiaoshuai,diane,1975,0.000,0,0
49326,irwin allen,funny farm,1975,0.000,0,0
2004,anno saul,burden of evil,2012,0.000,0,0
2333,heinrich breloer,intruders,2016,0.000,0,0
1539,lars kraume,rabid dogs,2015,0.000,0,0
11440,kai wessel,pawn sacrifice,2015,0.294,19000000,5578519
334298,raman hui,hardcore henry,2015,1.433,10000000,14333790
338421,ringo lam,mega snake,2007,0.000,0,0
35922,robert frank,hunter × hunter: phantom rouge,2013,0.000,0,0
314365,tom mccarthy,"remake, remix, rip-off: about copy culture & turkish pop cinema",2014,0.000,0,0
359108,paddy breathnach,il castello,2011,0.000,0,0
336050,lászló nemes,hunter × hunter: the last mission,2013,0.000,0,0
270081,alan clarke,08/15,1954,0.000,0,0
311417,alan clarke,carmen,1915,0.000,23430,0
101420,michel monty,hanna's journey,2014,0.000,0,0
333674,adam schindler,bon appétit,2010,0.000,0,0
344120,éric hannezo,"killing is my business, honey",2009,0.000,0,0
245698,edward zwick,call girl of cthulhu,2014,0.000,0,0
325348,ilya naishuller,roger waters: the wall,2014,0.000,0,0
57203,tibor takács,burnt,2015,1.830,20000000,36606743
211755,yuzo sato,queen of the desert,2015,0.000,15000000,0
321228,cem kaya,visions,2015,0.000,0,0
257237,massimo d'anolfi,nobody from nowhere,2014,0.000,0,0
239523,keiichirou kawaguchi,heneral luna,2015,0.000,0,0
19430,paul may,vem älskar yngve frej?,1973,0.000,0,0
109632,cecil b. demille,ryuzo and the seven henchmen,2015,0.000,0,0
239619,julia von heinz,the saint of gamblers,1995,13.000,0,13
65766,david pinillos,der clown - tag der vergeltung,2005,0.000,0,0
15640,sebastian niemann,mary of nazareth,1995,0.000,0,0
285598,chris lamartina,if i were a rich man,2002,0.000,0,0
290382,sean evans,fair play,2006,0.000,0,0
295964,john wells,the ceremony,2014,0.000,0,0
157843,werner herzog,a stranger of mine,2005,0.000,0,0
353686,kevin greutert,miss hokusai,2015,0.000,0,0
300839,matthieu delaporte,being canadian,2015,0.000,0,0
359105,jerrold tarog,dor,2006,0.000,0,0
154671,lars lennart forsberg,life is ruff,2005,0.000,0,0
315841,takeshi kitano,cow belles,2006,0.000,0,0
91007,wong jing,genius,1999,0.000,0,0
11142,sebastian vigg,teen lust,2014,0.000,0,0
243473,jean delannoy,scanner cop,1994,0.000,0,0
18303,gérard bitton,the timber,2015,0.000,0,0
42427,lionel bailliu,sriracha,2013,0.000,20000,0
322434,lina mannheimer,the willies,1990,0.000,0,0
38977,kenji uchida,evil things,2009,0.000,20000,0
267970,keiichi hara,last shift,2014,0.000,0,0
335310,robert cohen,the immortal voyage of captain drake,2009,0.000,0,0
44827,nagesh kukunoor,fuck you goethe 2,2015,83027924.000,0,83027924
160155,charles haid,pay the ghost,2015,2160298.000,0,2160298
24801,francine mcdougall,a million,2009,0.000,0,0
73527,rod daniel,a song of lisbon,1933,0.000,0,0
285838,blaine thurier,un mundo cuadrado,2012,0.000,0,0
30921,pierre david,catch me daddy,2015,0.000,0,0
322443,anthony o'brien,the furthest end awaits,2014,0.000,0,0
240268,griffin hammond,flying colors,2015,0.000,0,0
25088,brian peck,"davy crockett, indian scout",1950,0.000,0,0
74555,dominic perez,infinite,2012,0.000,5000,0
296065,anthony diblasi,the brave little toaster to the rescue,1997,0.000,0,0
36588,david flores,macropolis,2012,0.000,0,0
329263,bora dağtekin,oh willy...,2013,0.000,0,0
290637,uli edel,the legend of seven cutter,2006,0.000,1700000,0
45083,min-ho cho,angry harvest,1986,0.000,0,0
49961,josé cottinelli telmo,naked under the moon,1999,0.000,0,0
139276,álvaro begines,thunderbolt,1929,0.000,0,0
269747,daniel wolfe,a date with the falcon,1942,0.000,0,0
296750,chiang hsiu-chiung,acolytes,2008,0.000,0,0
349498,nobuhiro doi,any and every which way,2010,0.000,0,0
65586,lew landers,babes in toyland,1997,0.000,0,0
312963,joel simon,seashore,2015,0.000,0,0
180685,marcel roels,lootera,2013,1.049,4100000,4300000
54558,kwon nam-ki,fire in babylon,2011,0.000,0,0
42032,agnieszka holland,consolation marriage,1931,0.000,0,0
219435,lav diaz,dear mr. gacy,2010,0.000,0,0
27456,josef von sternberg,death machines,1976,0.000,0,0
43551,irving reis,drunk wedding,2015,0.000,0,0
18557,jon hewitt,evidence,2011,0.000,0,0
103066,shôichirô masumoto,ghoul,2015,0.000,0,0
72850,toby bluth,ghoul,2012,0.000,0,0
43481,jeff bleckner,headspace,2005,0.000,0,0
55612,stephan apelgren,island of love,1963,0.000,0,0
322740,filipe matzembacher,legion,1998,0.000,0,0
205017,vikramaditya motwane,let go,2011,0.000,0,0
66211,stevan riley,resurrection county,2008,0.000,0,0
136109,paul sloane,the rite,1969,0.000,0,0
51512,svetozar ristovski,remains,2011,0.000,750000,0
37571,paul kyriazi,stolen identity,1953,0.000,0,0
340190,nick weiss,tango,1993,0.000,0,0
92395,howie askins,devil seed,2012,0.000,0,0
329205,petr jákl ml.,the dark,1979,0.000,0,0
104709,gregory wilson,the dark hour,2006,0.000,0,0
9987,andrew van den houten,the fighting lady,1944,0.000,0,0
110568,morton dacosta,the lost,2006,0.000,0,0
45326,jon hess,the love light,1921,0.000,0,0
119197,brian jett,arizona colt,1966,0.000,0,0
44682,matt zettell,the phantom of crestwood,1932,0.000,0,0
65092,ingmar bergman,the program,2015,3286448.000,0,3286448
84449,colin theys,the red kimona,1925,0.000,0,0
61502,gunther von fritsch,the selling,2011,0.000,0,0
66447,patrice leconte,the warrior empress,1960,0.000,0,0
119478,greg a. sager,trade winds,1938,0.000,0,0
87706,john 'bud' cardos,true women,1997,0.000,0,0
58432,elio quiroga,vanessa: her love story,1935,0.000,0,0
86120,edward steichen,witchboard 2: the devil's doorway,1993,168180.000,0,168180
15711,chris sivertson,my little bride,2004,0.000,0,0
175334,frances marion,young bride,1932,0.000,0,0
14169,michele lupo,love is in the air,2011,0.000,0,0
27114,j. walter ruben,white rabbit,2013,0.000,2000000,0
271736,stephen frears,the silenced,2015,0.000,0,0
184862,walter lang,alice in earnestland,2015,0.000,0,0
81660,emily lou,the classified file,2015,0.000,0,0
286789,pietro francisci,helios,2015,0.000,25784494,0
206480,tay garnett,hollywood adventures,2015,0.000,0,0
77197,karen arthur,hush little baby,2007,0.000,0,0
186227,william k. howard,carnival of souls,1998,0.000,2000000,0
40251,kevin tenney,full out,2015,0.000,1500000,0
44656,kim ho-joon,the boys club,1997,0.000,0,0
246299,william a. seiter,apaharan,2005,0.000,0,0
90682,simon staho,bangalore days,2014,0.176,7400000,1300000
300090,tim mccann,ohm shanthi oshaana,2014,6.818,220000,1500000
342657,lee hae-young,baazigar,1993,0.000,0,0
347697,ahn gooc-jin,sparsh,1980,0.000,0,0
344476,kwak kyung-taek,alaipayuthey,2000,3.000,2000000,6000000
315509,sunny luk kim-ching,the dirty picture,2011,0.000,0,0
343059,timothy kendall,garam masala,2005,0.000,0,0
58895,holly dale,chup chup ke,2006,0.000,0,0
40341,adam grossman,dulhe raja,1998,0.000,0,0
298582,sean cisterna,mr. & mrs. khiladi,1997,0.000,0,0
73339,john fawcett,vaaranam aayiram,2008,4.667,3000000,14000000
28805,prakash jha,vedam,2010,0.000,0,0
268660,anjali menon,little witch academia,2013,0.000,480000,0
257160,jude anthany joseph,a small act,2010,0.000,0,0
19657,mastan alibhai burmawalla,cat shit one,2010,0.000,0,0
173728,sai paranjape,rabbit and deer,2013,0.000,0,0
49035,mani ratnam,"arab cortege, geneva",1896,0.000,0,0
81273,milan luthria,the mole at the sea,2012,0.000,0,0
19636,priyadarshan,paul taylor creative domain,2014,0.000,0,0
19637,priyadarshan,1001 grams,2014,0.000,0,0
54971,harmesh malhotra,factory girl,2013,0.000,0,0
170838,david dhawan,cemetery of splendour,2015,0.000,980000,0
38637,gautham vasudev menon,crumbs,2015,0.000,200000,0
97342,krish (radhakrishna jagarlamudi),much loved,2015,0.000,0,0
182131,yoh yoshinari,tiger house,2015,0.000,0,0
58493,jennifer arnold,the tyrannical father,1941,0.000,0,0
62368,kazuya sasahara,courtyard of the ballads,1942,0.000,0,0
245536,peter vacz,o costa d'áfrica,1954,0.000,0,0
312940,anna kadykova,the quiet hour,2014,0.000,0,0
355545,kate geis,everything before us,2015,0.000,0,0
285181,bent hamer,the idealist,2015,0.000,2907868,0
289039,mohamed khan,"you're a good sport, charlie brown",1975,0.000,0,0
298721,apichatpong weerasethakul,i am here,2014,0.000,0,0
322614,miguel llansó,the legend of paul and paula,1973,0.000,0,0
336805,nabil ayouch,desolation canyon,2006,0.000,0,0
341077,tom daley,nana,1934,0.000,0,0
97110,antónio lopes ribeiro,cemetery without crosses,1969,0.000,0,0
74717,francisco ribeiro,l'oranais,2014,0.000,0,0
74718,joão mendes,french blood,2015,0.000,0,0
278718,anna melikyan,ricochet,2011,0.000,0,0
293941,stéphanie joalland,arthur & merlin,2015,0.000,3000000,0
342925,wesley chan,breaking dawn,2004,0.000,0,0
335490,christina rosendahl,the lady in the car with glasses and a gun,2015,0.000,0,0
40483,phil roman,the 10 year plan,2014,0.000,0,0
289191,anders morgenthaler,urban family,2015,0.000,0,0
2232,heiner carow,the slurb,2001,0.000,0,0
126227,david s. cass sr.,distractions,2015,0.000,0,0
144111,dorothy arzner,snow-white and rose-red,1979,0.000,0,0
20361,robert hossein,essex boys: law of survival,2015,0.000,0,0
295314,lyes salem,blastfighter,1984,0.000,0,0
337730,diastème,a christmas horror story,2015,0.000,0,0
95807,nick gomez,sissi: the fateful years of an empress,1957,0.000,0,0
336149,marco van belle,sissi,1955,0.000,0,0
32707,mark edwin robinson,evil ed,1995,0.000,0,0
330298,joann sfar,rangitaranga,2015,0.000,0,0
267463,j.c. calciano,robot wars,1993,0.000,0,0
361138,oskari sipola,robo warriors,1996,0.000,0,0
10645,ben verbong,laserblast,1978,0.000,0,0
359325,aleksi salmenperä,spookies,1986,0.000,0,0
13305,siegfried hartmann,nightbeast,1982,0.000,14000,0
